# source=ingredient_occurrences.tsv culturemech_rev=8c79a66fec edges=191616 recipes=15254 mim_records=800
mim_identifier	recipe_id	occurrences
CHEBI:133341	CultureMech:015665	1
CHEBI:133341	CultureMech:015666	1
CHEBI:133341	CultureMech:015667	1
CHEBI:133341	CultureMech:015668	1
CHEBI:133341	CultureMech:015669	1
CHEBI:133341	CultureMech:015670	1
CHEBI:133341	CultureMech:015671	1
CHEBI:133341	CultureMech:015731	1
CHEBI:133341	CultureMech:015732	1
CHEBI:133341	CultureMech:015733	1
CHEBI:133341	CultureMech:015740	1
CHEBI:133341	CultureMech:015741	1
CHEBI:133341	CultureMech:015742	1
CHEBI:133341	CultureMech:015749	1
CHEBI:136511	CultureMech:001243	1
CHEBI:136511	CultureMech:002460	1
CHEBI:136511	CultureMech:014357	1
CHEBI:136511	CultureMech:014967	1
CHEBI:141517	CultureMech:015735	1
CHEBI:141517	CultureMech:015736	1
CHEBI:14314	CultureMech:007388	1
CHEBI:144421	CultureMech:000276	1
CHEBI:144421	CultureMech:000435	1
CHEBI:144421	CultureMech:000501	1
CHEBI:144421	CultureMech:000531	1
CHEBI:144421	CultureMech:000536	1
CHEBI:144421	CultureMech:000558	1
CHEBI:144421	CultureMech:000615	1
CHEBI:144421	CultureMech:000684	1
CHEBI:144421	CultureMech:000702	1
CHEBI:144421	CultureMech:000737	1
CHEBI:144421	CultureMech:000817	1
CHEBI:144421	CultureMech:000852	1
CHEBI:144421	CultureMech:000897	1
CHEBI:144421	CultureMech:000917	1
CHEBI:144421	CultureMech:000936	1
CHEBI:144421	CultureMech:001006	1
CHEBI:144421	CultureMech:001014	1
CHEBI:144421	CultureMech:001065	1
CHEBI:144421	CultureMech:001067	1
CHEBI:144421	CultureMech:001083	1
CHEBI:144421	CultureMech:001085	1
CHEBI:144421	CultureMech:001137	1
CHEBI:144421	CultureMech:001139	1
CHEBI:144421	CultureMech:001143	1
CHEBI:144421	CultureMech:001144	1
CHEBI:144421	CultureMech:001226	1
CHEBI:144421	CultureMech:001358	1
CHEBI:144421	CultureMech:001369	1
CHEBI:144421	CultureMech:001646	1
CHEBI:144421	CultureMech:001647	1
CHEBI:144421	CultureMech:001705	1
CHEBI:144421	CultureMech:001761	1
CHEBI:144421	CultureMech:001790	1
CHEBI:144421	CultureMech:001832	1
CHEBI:144421	CultureMech:001844	1
CHEBI:144421	CultureMech:001906	1
CHEBI:144421	CultureMech:001995	1
CHEBI:144421	CultureMech:002036	1
CHEBI:144421	CultureMech:002038	1
CHEBI:144421	CultureMech:002039	1
CHEBI:144421	CultureMech:002136	1
CHEBI:144421	CultureMech:002158	1
CHEBI:144421	CultureMech:002208	1
CHEBI:144421	CultureMech:002315	1
CHEBI:144421	CultureMech:002316	1
CHEBI:144421	CultureMech:002410	1
CHEBI:144421	CultureMech:002443	1
CHEBI:144421	CultureMech:002446	1
CHEBI:144421	CultureMech:002483	1
CHEBI:144421	CultureMech:002631	1
CHEBI:144421	CultureMech:002678	1
CHEBI:144421	CultureMech:002727	1
CHEBI:144421	CultureMech:002732	1
CHEBI:144421	CultureMech:002861	1
CHEBI:144421	CultureMech:002867	1
CHEBI:144421	CultureMech:002868	1
CHEBI:144421	CultureMech:002871	1
CHEBI:144421	CultureMech:002881	1
CHEBI:144421	CultureMech:002909	1
CHEBI:144421	CultureMech:002910	1
CHEBI:144421	CultureMech:002911	1
CHEBI:144421	CultureMech:002917	1
CHEBI:144421	CultureMech:002919	1
CHEBI:144421	CultureMech:002932	1
CHEBI:144421	CultureMech:002935	1
CHEBI:144421	CultureMech:002993	1
CHEBI:144421	CultureMech:002994	1
CHEBI:144421	CultureMech:003002	1
CHEBI:144421	CultureMech:003003	1
CHEBI:144421	CultureMech:003006	1
CHEBI:144421	CultureMech:003090	1
CHEBI:144421	CultureMech:003144	1
CHEBI:144421	CultureMech:003651	1
CHEBI:144421	CultureMech:003652	1
CHEBI:144421	CultureMech:003653	1
CHEBI:144421	CultureMech:003654	1
CHEBI:144421	CultureMech:003655	1
CHEBI:144421	CultureMech:003656	1
CHEBI:144421	CultureMech:003657	1
CHEBI:144421	CultureMech:003752	1
CHEBI:144421	CultureMech:003824	1
CHEBI:144421	CultureMech:003833	1
CHEBI:144421	CultureMech:003834	1
CHEBI:144421	CultureMech:003835	1
CHEBI:144421	CultureMech:003836	1
CHEBI:144421	CultureMech:003837	1
CHEBI:144421	CultureMech:003838	1
CHEBI:144421	CultureMech:003893	1
CHEBI:144421	CultureMech:003980	1
CHEBI:144421	CultureMech:003981	1
CHEBI:144421	CultureMech:004000	1
CHEBI:144421	CultureMech:004165	1
CHEBI:144421	CultureMech:004167	1
CHEBI:144421	CultureMech:004663	1
CHEBI:144421	CultureMech:004676	1
CHEBI:144421	CultureMech:004677	1
CHEBI:144421	CultureMech:004678	1
CHEBI:144421	CultureMech:004679	1
CHEBI:144421	CultureMech:004680	1
CHEBI:144421	CultureMech:004681	1
CHEBI:144421	CultureMech:004682	1
CHEBI:144421	CultureMech:004683	1
CHEBI:144421	CultureMech:004684	1
CHEBI:144421	CultureMech:004685	1
CHEBI:144421	CultureMech:004686	1
CHEBI:144421	CultureMech:004687	1
CHEBI:144421	CultureMech:004688	1
CHEBI:144421	CultureMech:004689	1
CHEBI:144421	CultureMech:004690	1
CHEBI:144421	CultureMech:004691	1
CHEBI:144421	CultureMech:004692	1
CHEBI:144421	CultureMech:004693	1
CHEBI:144421	CultureMech:004694	1
CHEBI:144421	CultureMech:004695	1
CHEBI:144421	CultureMech:005715	1
CHEBI:144421	CultureMech:005716	1
CHEBI:144421	CultureMech:005717	1
CHEBI:144421	CultureMech:005718	1
CHEBI:144421	CultureMech:005719	1
CHEBI:144421	CultureMech:005720	1
CHEBI:144421	CultureMech:005721	1
CHEBI:144421	CultureMech:005722	1
CHEBI:144421	CultureMech:005723	1
CHEBI:144421	CultureMech:005724	1
CHEBI:144421	CultureMech:005725	1
CHEBI:144421	CultureMech:005726	1
CHEBI:144421	CultureMech:005727	1
CHEBI:144421	CultureMech:005728	1
CHEBI:144421	CultureMech:005729	1
CHEBI:144421	CultureMech:005730	1
CHEBI:144421	CultureMech:005731	1
CHEBI:144421	CultureMech:005732	1
CHEBI:144421	CultureMech:005733	1
CHEBI:144421	CultureMech:005734	1
CHEBI:144421	CultureMech:005735	1
CHEBI:144421	CultureMech:005736	1
CHEBI:144421	CultureMech:005737	1
CHEBI:144421	CultureMech:005738	1
CHEBI:144421	CultureMech:005739	1
CHEBI:144421	CultureMech:005740	1
CHEBI:144421	CultureMech:005741	1
CHEBI:144421	CultureMech:005742	1
CHEBI:144421	CultureMech:005743	1
CHEBI:144421	CultureMech:005744	1
CHEBI:144421	CultureMech:005745	1
CHEBI:144421	CultureMech:005746	1
CHEBI:144421	CultureMech:005747	1
CHEBI:144421	CultureMech:005748	1
CHEBI:144421	CultureMech:005749	1
CHEBI:144421	CultureMech:005750	1
CHEBI:144421	CultureMech:005751	1
CHEBI:144421	CultureMech:005752	1
CHEBI:144421	CultureMech:005753	1
CHEBI:144421	CultureMech:005754	1
CHEBI:144421	CultureMech:005755	1
CHEBI:144421	CultureMech:005756	1
CHEBI:144421	CultureMech:005757	1
CHEBI:144421	CultureMech:005758	1
CHEBI:144421	CultureMech:005759	1
CHEBI:144421	CultureMech:005760	1
CHEBI:144421	CultureMech:005761	1
CHEBI:144421	CultureMech:005762	1
CHEBI:144421	CultureMech:005763	1
CHEBI:144421	CultureMech:005764	1
CHEBI:144421	CultureMech:005765	1
CHEBI:144421	CultureMech:005766	1
CHEBI:144421	CultureMech:005767	1
CHEBI:144421	CultureMech:005768	1
CHEBI:144421	CultureMech:005769	1
CHEBI:144421	CultureMech:005770	1
CHEBI:144421	CultureMech:005771	1
CHEBI:144421	CultureMech:005772	1
CHEBI:144421	CultureMech:005773	1
CHEBI:144421	CultureMech:005774	1
CHEBI:144421	CultureMech:005775	1
CHEBI:144421	CultureMech:005776	1
CHEBI:144421	CultureMech:005777	1
CHEBI:144421	CultureMech:005778	1
CHEBI:144421	CultureMech:005779	1
CHEBI:144421	CultureMech:005780	1
CHEBI:144421	CultureMech:005781	1
CHEBI:144421	CultureMech:005782	1
CHEBI:144421	CultureMech:005783	1
CHEBI:144421	CultureMech:005784	1
CHEBI:144421	CultureMech:005785	1
CHEBI:144421	CultureMech:005786	1
CHEBI:144421	CultureMech:005787	1
CHEBI:144421	CultureMech:005788	1
CHEBI:144421	CultureMech:005789	1
CHEBI:144421	CultureMech:005790	1
CHEBI:144421	CultureMech:005791	1
CHEBI:144421	CultureMech:005792	1
CHEBI:144421	CultureMech:005793	1
CHEBI:144421	CultureMech:005794	1
CHEBI:144421	CultureMech:005795	1
CHEBI:144421	CultureMech:005796	1
CHEBI:144421	CultureMech:005797	1
CHEBI:144421	CultureMech:005798	1
CHEBI:144421	CultureMech:005799	1
CHEBI:144421	CultureMech:005800	1
CHEBI:144421	CultureMech:005801	1
CHEBI:144421	CultureMech:005802	1
CHEBI:144421	CultureMech:005803	1
CHEBI:144421	CultureMech:005804	1
CHEBI:144421	CultureMech:005805	1
CHEBI:144421	CultureMech:005806	1
CHEBI:144421	CultureMech:005807	1
CHEBI:144421	CultureMech:005808	1
CHEBI:144421	CultureMech:005809	1
CHEBI:144421	CultureMech:005810	1
CHEBI:144421	CultureMech:005811	1
CHEBI:144421	CultureMech:005812	1
CHEBI:144421	CultureMech:005813	1
CHEBI:144421	CultureMech:005814	1
CHEBI:144421	CultureMech:005815	1
CHEBI:144421	CultureMech:005816	1
CHEBI:144421	CultureMech:005817	1
CHEBI:144421	CultureMech:005818	1
CHEBI:144421	CultureMech:005819	1
CHEBI:144421	CultureMech:005820	1
CHEBI:144421	CultureMech:005821	1
CHEBI:144421	CultureMech:005822	1
CHEBI:144421	CultureMech:005823	1
CHEBI:144421	CultureMech:005824	1
CHEBI:144421	CultureMech:005825	1
CHEBI:144421	CultureMech:005826	1
CHEBI:144421	CultureMech:005827	1
CHEBI:144421	CultureMech:005828	1
CHEBI:144421	CultureMech:005829	1
CHEBI:144421	CultureMech:005830	1
CHEBI:144421	CultureMech:005831	1
CHEBI:144421	CultureMech:005832	1
CHEBI:144421	CultureMech:005833	1
CHEBI:144421	CultureMech:005834	1
CHEBI:144421	CultureMech:005835	1
CHEBI:144421	CultureMech:005836	1
CHEBI:144421	CultureMech:005837	1
CHEBI:144421	CultureMech:005838	1
CHEBI:144421	CultureMech:005839	1
CHEBI:144421	CultureMech:005840	1
CHEBI:144421	CultureMech:005841	1
CHEBI:144421	CultureMech:005842	1
CHEBI:144421	CultureMech:005843	1
CHEBI:144421	CultureMech:005844	1
CHEBI:144421	CultureMech:005845	1
CHEBI:144421	CultureMech:005846	1
CHEBI:144421	CultureMech:005847	1
CHEBI:144421	CultureMech:005848	1
CHEBI:144421	CultureMech:005849	1
CHEBI:144421	CultureMech:005850	1
CHEBI:144421	CultureMech:005851	1
CHEBI:144421	CultureMech:005852	1
CHEBI:144421	CultureMech:005853	1
CHEBI:144421	CultureMech:005854	1
CHEBI:144421	CultureMech:005855	1
CHEBI:144421	CultureMech:005856	1
CHEBI:144421	CultureMech:005857	1
CHEBI:144421	CultureMech:005858	1
CHEBI:144421	CultureMech:005859	1
CHEBI:144421	CultureMech:005860	1
CHEBI:144421	CultureMech:005861	1
CHEBI:144421	CultureMech:005862	1
CHEBI:144421	CultureMech:005863	1
CHEBI:144421	CultureMech:005864	1
CHEBI:144421	CultureMech:005865	1
CHEBI:144421	CultureMech:005866	1
CHEBI:144421	CultureMech:005867	1
CHEBI:144421	CultureMech:005868	1
CHEBI:144421	CultureMech:005869	1
CHEBI:144421	CultureMech:005870	1
CHEBI:144421	CultureMech:006023	1
CHEBI:144421	CultureMech:006140	1
CHEBI:144421	CultureMech:006141	1
CHEBI:144421	CultureMech:006142	1
CHEBI:144421	CultureMech:006143	1
CHEBI:144421	CultureMech:006144	1
CHEBI:144421	CultureMech:006145	1
CHEBI:144421	CultureMech:006228	1
CHEBI:144421	CultureMech:006229	1
CHEBI:144421	CultureMech:006313	1
CHEBI:144421	CultureMech:006336	1
CHEBI:144421	CultureMech:006337	1
CHEBI:144421	CultureMech:006414	1
CHEBI:144421	CultureMech:006415	1
CHEBI:144421	CultureMech:006429	1
CHEBI:144421	CultureMech:006631	1
CHEBI:144421	CultureMech:006632	1
CHEBI:144421	CultureMech:006633	1
CHEBI:144421	CultureMech:006634	1
CHEBI:144421	CultureMech:006635	1
CHEBI:144421	CultureMech:006715	1
CHEBI:144421	CultureMech:006716	1
CHEBI:144421	CultureMech:006717	1
CHEBI:144421	CultureMech:006719	1
CHEBI:144421	CultureMech:006720	1
CHEBI:144421	CultureMech:006721	1
CHEBI:144421	CultureMech:006902	1
CHEBI:144421	CultureMech:006934	1
CHEBI:144421	CultureMech:007590	1
CHEBI:144421	CultureMech:007750	1
CHEBI:144421	CultureMech:007751	1
CHEBI:144421	CultureMech:007769	1
CHEBI:144421	CultureMech:007873	1
CHEBI:144421	CultureMech:007912	1
CHEBI:144421	CultureMech:008050	1
CHEBI:144421	CultureMech:008051	1
CHEBI:144421	CultureMech:008383	1
CHEBI:144421	CultureMech:008535	1
CHEBI:144421	CultureMech:008536	1
CHEBI:144421	CultureMech:008767	1
CHEBI:144421	CultureMech:008832	1
CHEBI:144421	CultureMech:008852	1
CHEBI:144421	CultureMech:008853	1
CHEBI:144421	CultureMech:008887	1
CHEBI:144421	CultureMech:008906	1
CHEBI:144421	CultureMech:008923	1
CHEBI:144421	CultureMech:009175	1
CHEBI:144421	CultureMech:009234	1
CHEBI:144421	CultureMech:009609	1
CHEBI:144421	CultureMech:009618	1
CHEBI:144421	CultureMech:009691	1
CHEBI:144421	CultureMech:009743	1
CHEBI:144421	CultureMech:009852	1
CHEBI:144421	CultureMech:009902	1
CHEBI:144421	CultureMech:010081	1
CHEBI:144421	CultureMech:010082	1
CHEBI:144421	CultureMech:010117	1
CHEBI:144421	CultureMech:010180	1
CHEBI:144421	CultureMech:010492	1
CHEBI:144421	CultureMech:010632	1
CHEBI:144421	CultureMech:010635	1
CHEBI:144421	CultureMech:010639	1
CHEBI:144421	CultureMech:010640	1
CHEBI:144421	CultureMech:010739	1
CHEBI:144421	CultureMech:010828	1
CHEBI:144421	CultureMech:010863	1
CHEBI:144421	CultureMech:010864	1
CHEBI:144421	CultureMech:010866	1
CHEBI:144421	CultureMech:010918	1
CHEBI:144421	CultureMech:010928	1
CHEBI:144421	CultureMech:010987	1
CHEBI:144421	CultureMech:011034	1
CHEBI:144421	CultureMech:011167	1
CHEBI:144421	CultureMech:011244	1
CHEBI:144421	CultureMech:011379	1
CHEBI:144421	CultureMech:011407	1
CHEBI:144421	CultureMech:011553	1
CHEBI:144421	CultureMech:011610	1
CHEBI:144421	CultureMech:011641	1
CHEBI:144421	CultureMech:011653	1
CHEBI:144421	CultureMech:011682	1
CHEBI:144421	CultureMech:011813	1
CHEBI:144421	CultureMech:011837	1
CHEBI:144421	CultureMech:011863	1
CHEBI:144421	CultureMech:011895	1
CHEBI:144421	CultureMech:011901	1
CHEBI:144421	CultureMech:012036	1
CHEBI:144421	CultureMech:012046	1
CHEBI:144421	CultureMech:012105	1
CHEBI:144421	CultureMech:012190	1
CHEBI:144421	CultureMech:012218	1
CHEBI:144421	CultureMech:012352	1
CHEBI:144421	CultureMech:012372	1
CHEBI:144421	CultureMech:012385	1
CHEBI:144421	CultureMech:012495	1
CHEBI:144421	CultureMech:012563	1
CHEBI:144421	CultureMech:012567	1
CHEBI:144421	CultureMech:012573	1
CHEBI:144421	CultureMech:012788	1
CHEBI:144421	CultureMech:012849	1
CHEBI:144421	CultureMech:013024	1
CHEBI:144421	CultureMech:013091	1
CHEBI:144421	CultureMech:013136	1
CHEBI:144421	CultureMech:013141	1
CHEBI:144421	CultureMech:013295	1
CHEBI:144421	CultureMech:013313	1
CHEBI:144421	CultureMech:013319	1
CHEBI:144421	CultureMech:013334	1
CHEBI:144421	CultureMech:013378	1
CHEBI:144421	CultureMech:013379	1
CHEBI:144421	CultureMech:013385	1
CHEBI:144421	CultureMech:013407	1
CHEBI:144421	CultureMech:013409	1
CHEBI:144421	CultureMech:013499	1
CHEBI:144421	CultureMech:013500	1
CHEBI:144421	CultureMech:013511	1
CHEBI:144421	CultureMech:013512	1
CHEBI:144421	CultureMech:013515	1
CHEBI:144421	CultureMech:013637	1
CHEBI:144421	CultureMech:013990	1
CHEBI:144421	CultureMech:014159	1
CHEBI:144421	CultureMech:014160	1
CHEBI:144421	CultureMech:014162	1
CHEBI:144421	CultureMech:014288	1
CHEBI:144421	CultureMech:014332	1
CHEBI:144421	CultureMech:014430	1
CHEBI:144421	CultureMech:014437	1
CHEBI:144421	CultureMech:014450	1
CHEBI:144421	CultureMech:014549	1
CHEBI:144421	CultureMech:014667	1
CHEBI:144421	CultureMech:015333	1
CHEBI:144421	CultureMech:015339	1
CHEBI:144421	CultureMech:015341	1
CHEBI:144421	CultureMech:015357	1
CHEBI:144421	CultureMech:015358	1
CHEBI:144421	CultureMech:015361	1
CHEBI:144421	CultureMech:015362	1
CHEBI:144421	CultureMech:015367	1
CHEBI:144421	CultureMech:015554	1
CHEBI:144434	CultureMech:000978	1
CHEBI:144434	CultureMech:001041	1
CHEBI:144434	CultureMech:012336	1
CHEBI:144434	CultureMech:012430	1
CHEBI:149425	CultureMech:000136	1
CHEBI:149425	CultureMech:000307	1
CHEBI:15226	CultureMech:009680	1
CHEBI:15346	CultureMech:000962	1
CHEBI:15346	CultureMech:001999	1
CHEBI:15346	CultureMech:002885	1
CHEBI:15346	CultureMech:006646	1
CHEBI:15346	CultureMech:006647	1
CHEBI:15346	CultureMech:006648	1
CHEBI:15346	CultureMech:009931	1
CHEBI:15346	CultureMech:011181	1
CHEBI:15346	CultureMech:012290	1
CHEBI:15346	CultureMech:013345	1
CHEBI:15347	CultureMech:010316	1
CHEBI:15354	CultureMech:001749	1
CHEBI:15354	CultureMech:006113	1
CHEBI:15354	CultureMech:007240	1
CHEBI:15354	CultureMech:010813	1
CHEBI:15356	CultureMech:001186	1
CHEBI:15356	CultureMech:001536	1
CHEBI:15356	CultureMech:001537	1
CHEBI:15356	CultureMech:001565	1
CHEBI:15356	CultureMech:001884	1
CHEBI:15356	CultureMech:002106	1
CHEBI:15356	CultureMech:002582	1
CHEBI:15356	CultureMech:005305	1
CHEBI:15356	CultureMech:006403	1
CHEBI:15356	CultureMech:006853	1
CHEBI:15356	CultureMech:007075	1
CHEBI:15356	CultureMech:007076	1
CHEBI:15356	CultureMech:007108	1
CHEBI:15356	CultureMech:007109	1
CHEBI:15356	CultureMech:007110	1
CHEBI:15356	CultureMech:007111	1
CHEBI:15356	CultureMech:007112	1
CHEBI:15356	CultureMech:007113	1
CHEBI:15356	CultureMech:007214	1
CHEBI:15356	CultureMech:007222	1
CHEBI:15356	CultureMech:007296	1
CHEBI:15356	CultureMech:007297	1
CHEBI:15356	CultureMech:007307	1
CHEBI:15356	CultureMech:007308	1
CHEBI:15356	CultureMech:007309	1
CHEBI:15356	CultureMech:007313	1
CHEBI:15356	CultureMech:007314	1
CHEBI:15356	CultureMech:007315	1
CHEBI:15356	CultureMech:007316	1
CHEBI:15356	CultureMech:008013	1
CHEBI:15356	CultureMech:008733	1
CHEBI:15356	CultureMech:008827	1
CHEBI:15356	CultureMech:009131	1
CHEBI:15356	CultureMech:009194	1
CHEBI:15356	CultureMech:009196	1
CHEBI:15356	CultureMech:009199	1
CHEBI:15356	CultureMech:009202	1
CHEBI:15356	CultureMech:009264	1
CHEBI:15356	CultureMech:009272	1
CHEBI:15356	CultureMech:009336	1
CHEBI:15356	CultureMech:009343	1
CHEBI:15356	CultureMech:009359	1
CHEBI:15356	CultureMech:009360	1
CHEBI:15356	CultureMech:009566	1
CHEBI:15356	CultureMech:011003	1
CHEBI:15356	CultureMech:011335	1
CHEBI:15356	CultureMech:012634	1
CHEBI:15356	CultureMech:012955	1
CHEBI:15356	CultureMech:015233	1
CHEBI:15356	CultureMech:015234	1
CHEBI:15356	CultureMech:015265	1
CHEBI:15361	CultureMech:000992	1
CHEBI:15361	CultureMech:001256	1
CHEBI:15361	CultureMech:001789	1
CHEBI:15361	CultureMech:002884	1
CHEBI:15361	CultureMech:006226	1
CHEBI:15361	CultureMech:006227	1
CHEBI:15361	CultureMech:007020	1
CHEBI:15361	CultureMech:007038	1
CHEBI:15361	CultureMech:007039	1
CHEBI:15361	CultureMech:007046	1
CHEBI:15361	CultureMech:007167	1
CHEBI:15361	CultureMech:007180	1
CHEBI:15361	CultureMech:007191	1
CHEBI:15361	CultureMech:007260	1
CHEBI:15361	CultureMech:007334	1
CHEBI:15361	CultureMech:007363	1
CHEBI:15361	CultureMech:007382	1
CHEBI:15361	CultureMech:007383	1
CHEBI:15361	CultureMech:007384	1
CHEBI:15361	CultureMech:007385	1
CHEBI:15361	CultureMech:007386	1
CHEBI:15361	CultureMech:007388	1
CHEBI:15361	CultureMech:007389	1
CHEBI:15361	CultureMech:007390	1
CHEBI:15361	CultureMech:007391	1
CHEBI:15361	CultureMech:007392	1
CHEBI:15361	CultureMech:010862	1
CHEBI:15361	CultureMech:012356	1
CHEBI:15361	CultureMech:013338	1
CHEBI:15361	CultureMech:015005	1
CHEBI:15366	CultureMech:000422	1
CHEBI:15366	CultureMech:000704	1
CHEBI:15366	CultureMech:000894	1
CHEBI:15366	CultureMech:000921	1
CHEBI:15366	CultureMech:000993	1
CHEBI:15366	CultureMech:001093	1
CHEBI:15366	CultureMech:001311	1
CHEBI:15366	CultureMech:001428	1
CHEBI:15366	CultureMech:001429	1
CHEBI:15366	CultureMech:001762	1
CHEBI:15366	CultureMech:001843	1
CHEBI:15366	CultureMech:002005	1
CHEBI:15366	CultureMech:002187	1
CHEBI:15366	CultureMech:002212	1
CHEBI:15366	CultureMech:002303	1
CHEBI:15366	CultureMech:002481	1
CHEBI:15366	CultureMech:002493	1
CHEBI:15366	CultureMech:003239	1
CHEBI:15366	CultureMech:003318	1
CHEBI:15366	CultureMech:003506	1
CHEBI:15366	CultureMech:004002	1
CHEBI:15366	CultureMech:004003	1
CHEBI:15366	CultureMech:004403	1
CHEBI:15366	CultureMech:005021	1
CHEBI:15366	CultureMech:005023	1
CHEBI:15366	CultureMech:005024	1
CHEBI:15366	CultureMech:006146	1
CHEBI:15366	CultureMech:006335	1
CHEBI:15366	CultureMech:006655	1
CHEBI:15366	CultureMech:007738	1
CHEBI:15366	CultureMech:007780	1
CHEBI:15366	CultureMech:008013	1
CHEBI:15366	CultureMech:008406	1
CHEBI:15366	CultureMech:009139	1
CHEBI:15366	CultureMech:009545	1
CHEBI:15366	CultureMech:010308	1
CHEBI:15366	CultureMech:010353	1
CHEBI:15366	CultureMech:010831	1
CHEBI:15366	CultureMech:011187	1
CHEBI:15366	CultureMech:011188	1
CHEBI:15366	CultureMech:011840	1
CHEBI:15366	CultureMech:012181	1
CHEBI:15366	CultureMech:012357	1
CHEBI:15366	CultureMech:012506	1
CHEBI:15366	CultureMech:012807	1
CHEBI:15366	CultureMech:012851	1
CHEBI:15366	CultureMech:013813	1
CHEBI:15366	CultureMech:013814	1
CHEBI:15366	CultureMech:014139	1
CHEBI:15366	CultureMech:014528	1
CHEBI:15366	CultureMech:014775	1
CHEBI:15366	CultureMech:014795	1
CHEBI:15366	CultureMech:015483	1
CHEBI:15366	CultureMech:015582	1
CHEBI:15366	CultureMech:015789	1
CHEBI:15366	CultureMech:015879	1
CHEBI:15377	CultureMech:000059	1
CHEBI:15377	CultureMech:000095	1
CHEBI:15377	CultureMech:000130	1
CHEBI:15377	CultureMech:000144	1
CHEBI:15377	CultureMech:000146	1
CHEBI:15377	CultureMech:000189	1
CHEBI:15377	CultureMech:000191	1
CHEBI:15377	CultureMech:000192	1
CHEBI:15377	CultureMech:000193	1
CHEBI:15377	CultureMech:000194	1
CHEBI:15377	CultureMech:000195	1
CHEBI:15377	CultureMech:000196	1
CHEBI:15377	CultureMech:000197	1
CHEBI:15377	CultureMech:000198	1
CHEBI:15377	CultureMech:000199	1
CHEBI:15377	CultureMech:000201	1
CHEBI:15377	CultureMech:000203	1
CHEBI:15377	CultureMech:000204	1
CHEBI:15377	CultureMech:000205	1
CHEBI:15377	CultureMech:000206	1
CHEBI:15377	CultureMech:000208	1
CHEBI:15377	CultureMech:000209	1
CHEBI:15377	CultureMech:000210	1
CHEBI:15377	CultureMech:000212	1
CHEBI:15377	CultureMech:000214	1
CHEBI:15377	CultureMech:000215	1
CHEBI:15377	CultureMech:000216	1
CHEBI:15377	CultureMech:000217	1
CHEBI:15377	CultureMech:000218	1
CHEBI:15377	CultureMech:000314	1
CHEBI:15377	CultureMech:000330	1
CHEBI:15377	CultureMech:000407	1
CHEBI:15377	CultureMech:000462	1
CHEBI:15377	CultureMech:000469	1
CHEBI:15377	CultureMech:000553	1
CHEBI:15377	CultureMech:000571	1
CHEBI:15377	CultureMech:000583	1
CHEBI:15377	CultureMech:000594	1
CHEBI:15377	CultureMech:000609	1
CHEBI:15377	CultureMech:000634	1
CHEBI:15377	CultureMech:000690	1
CHEBI:15377	CultureMech:000742	1
CHEBI:15377	CultureMech:000746	1
CHEBI:15377	CultureMech:000762	1
CHEBI:15377	CultureMech:000776	1
CHEBI:15377	CultureMech:000935	1
CHEBI:15377	CultureMech:001037	1
CHEBI:15377	CultureMech:001064	1
CHEBI:15377	CultureMech:001068	1
CHEBI:15377	CultureMech:001081	1
CHEBI:15377	CultureMech:001101	1
CHEBI:15377	CultureMech:001113	1
CHEBI:15377	CultureMech:001114	1
CHEBI:15377	CultureMech:001117	1
CHEBI:15377	CultureMech:001118	1
CHEBI:15377	CultureMech:001133	1
CHEBI:15377	CultureMech:001173	1
CHEBI:15377	CultureMech:001192	1
CHEBI:15377	CultureMech:001206	1
CHEBI:15377	CultureMech:001218	1
CHEBI:15377	CultureMech:001221	1
CHEBI:15377	CultureMech:001222	1
CHEBI:15377	CultureMech:001238	1
CHEBI:15377	CultureMech:001267	1
CHEBI:15377	CultureMech:001268	1
CHEBI:15377	CultureMech:001327	1
CHEBI:15377	CultureMech:001346	1
CHEBI:15377	CultureMech:001347	1
CHEBI:15377	CultureMech:001362	1
CHEBI:15377	CultureMech:001366	1
CHEBI:15377	CultureMech:001367	1
CHEBI:15377	CultureMech:001375	1
CHEBI:15377	CultureMech:001513	1
CHEBI:15377	CultureMech:001559	1
CHEBI:15377	CultureMech:001596	1
CHEBI:15377	CultureMech:001700	1
CHEBI:15377	CultureMech:001722	1
CHEBI:15377	CultureMech:001746	1
CHEBI:15377	CultureMech:001747	1
CHEBI:15377	CultureMech:001749	1
CHEBI:15377	CultureMech:001789	1
CHEBI:15377	CultureMech:001792	1
CHEBI:15377	CultureMech:001794	1
CHEBI:15377	CultureMech:001810	1
CHEBI:15377	CultureMech:001831	1
CHEBI:15377	CultureMech:001932	1
CHEBI:15377	CultureMech:001947	1
CHEBI:15377	CultureMech:001956	1
CHEBI:15377	CultureMech:001990	1
CHEBI:15377	CultureMech:002113	1
CHEBI:15377	CultureMech:002213	1
CHEBI:15377	CultureMech:002271	1
CHEBI:15377	CultureMech:002318	1
CHEBI:15377	CultureMech:002391	1
CHEBI:15377	CultureMech:002392	1
CHEBI:15377	CultureMech:002458	1
CHEBI:15377	CultureMech:002475	1
CHEBI:15377	CultureMech:002539	1
CHEBI:15377	CultureMech:002572	1
CHEBI:15377	CultureMech:002618	1
CHEBI:15377	CultureMech:002671	1
CHEBI:15377	CultureMech:002706	1
CHEBI:15377	CultureMech:002720	1
CHEBI:15377	CultureMech:002741	1
CHEBI:15377	CultureMech:002756	1
CHEBI:15377	CultureMech:002826	1
CHEBI:15377	CultureMech:002982	1
